KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp_py,p_event_py,AIC_py,BIC_py,logLik_py,n_obs_py,n_cens,model_type,fit_ok,beta_intercept_py,beta_interp_py,beta_event_py,sigma,WELL_r,ITER_r,LAG_r,p_trend_r,AIC_r,BIC_r,logLik_r,beta_intercept_r,beta_interp_r,beta_event_r,p_interp_r,p_event_r,n_obs_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff,logLik_diff,beta_intercept_diff,beta_interp_diff,beta_event_diff,p_interp_diff,p_event_diff,n_obs_diff
199-D5-36__ITER1,199-D5-36,1,16.0,ULAG,0.5626407810621662,0.4767646881830938,0.6832412180087546,29.119165579856002,29.724335765844096,-12.559582789928001,10,5,INTERP+EVENT,True,-18.618964797629207,0.16622944006837698,-0.00038758326217947306,0.585360650480423,199-D5-36,1.0,16.0,0.753884885378197,29.1775596100308,29.7827297960189,-11.5887798050154,7.85171878018114,0.0154972016028063,-0.0006207471431223,0.971549422565564,0.519618463550719,10.0,both,0.0,-0.19124410431603078,-0.05839403017479938,-0.058394030174802936,-0.9708029849126003,-26.470683577810348,0.15073223846557068,0.00023316388094282692,-0.49478473438247017,0.16362275445803565,0.0
199-D5-36__ITER2,199-D5-36,2,16.0,ULAG,0.009058849623522214,0.712960740102758,0.003224906459628603,89.8807646434349,92.81223644903436,-42.94038232171745,32,8,INTERP+EVENT,True,9.590800782979434,-0.06389529507702717,-0.00032926860977872146,0.7201267931572015,199-D5-36,2.0,16.0,0.009427973067965,89.1986738630785,92.130145668678,-41.5993369315393,11.4403742338263,-0.0380281346141224,-0.0003259602033665,0.81802277486144,0.0055052636169506,32.0,both,0.0,-0.00036912344444278537,0.682090780356404,0.6820907803563614,-1.3410453901781523,-1.8495734508468669,-0.02586716046290477,-3.3084064122214656e-06,-0.10506203475868203,-0.002280357157321997,0.0
199-D5-37__ITER1,199-D5-37,1,9.0,ULAG,0.7407919051860071,0.42977238698122655,0.8899327839159119,31.778699618424273,32.38386980441236,-13.889349809212137,10,0,INTERP+EVENT,True,-6.048792931467226,0.08445517231909065,3.411694782928531e-05,0.19118946251666605,199-D5-37,1.0,9.0,0.977119494818558,31.278872854479,31.8840430404671,-12.6394364272395,6.12668348512403,-0.0130445338293949,-4.9496888306418e-05,0.899195967831955,0.840310000267019,10.0,both,0.0,-0.23632758963255085,0.49982676394527203,0.49982676394526493,-1.249913381972636,-12.175476416591255,0.09749970614848555,8.36138361357033e-05,-0.46942358085072844,0.04962278364889294,0.0
199-D5-37__ITER2,199-D5-37,2,9.0,ULAG,0.053772759429280836,0.5321322204262551,0.013249958006970123,89.60444692856535,92.53591873416481,-42.802223464282676,32,2,INTERP+EVENT,True,12.281434943844872,-0.08579269167028879,-0.00017381716173185617,0.5734172389145755,199-D5-37,2.0,9.0,0.0579356412047508,88.801117481962,91.7325892875615,-41.400558740981,13.5180801647441,-0.0738677944794885,-0.0001761171074968,0.616571779562733,0.021835713822484,32.0,both,0.0,-0.004162881775469966,0.8033294466033567,0.8033294466033141,-1.4016647233016784,-1.236645220899229,-0.011924897190800282,2.2999457649438312e-06,-0.08443955913647794,-0.008585755815513877,0.0
199-D5-38__ITER1,199-D5-38,1,39.0,ULAG,0.03309822238499405,0.005056134306668531,0.5528811151325699,62.45462112257076,64.72560955442906,-29.22731056128538,23,0,INTERP+EVENT,True,29.947091265632395,-0.19978885430353163,-0.00014252974381983086,0.26357671650032344,199-D5-38,1.0,39.0,1.04293337288563e-06,40.7018354598395,42.9728238916978,-17.3509177299197,52.1485795385061,-0.355430978314468,-0.0002797408676374,3.23178253868079e-13,0.0683851015076865,23.0,both,0.0,0.03309717945162116,21.752785662731256,21.752785662731256,-11.876392831365678,-22.201488272873704,0.15564212401093638,0.00013721112381756916,0.005056134306345353,0.48449601362488337,0.0
199-D5-38__ITER2,199-D5-38,2,39.0,ULAG,0.06961649084897081,0.022988067222082156,0.0727029398898594,88.38403925479048,91.25201366376078,-42.19201962739524,31,6,INTERP+EVENT,True,62.81537432371283,-0.5177106092011493,-0.0001922496992647037,0.684919354468403,199-D5-38,2.0,39.0,0.0056793647468742,82.5519695029739,85.4199439119442,-38.275984751487,70.503471102697,-0.552277843094458,-0.0002376230406704,0.0007580493232341,0.0119518251428712,31.0,both,0.0,0.06393712610209662,5.832069751816576,5.832069751816576,-3.916034875908238,-7.688096778984175,0.034567233893308735,4.53733414056963e-05,0.022230017898848056,0.0607511147469882,0.0
199-D5-39__ITER1,199-D5-39,1,,NONE,,,,,,,137,0,INTERP+EVENT,False,,,,,199-D5-39,1.0,32.0,0.0,257.806201217927,263.586899474371,-125.903100608964,17.9812319942232,-0.162303210053591,0.0006066618651212,2.46491034275401e-13,8.58112415236987e-30,133.0,both,,,,,,,,,,,4.0
199-D5-39__ITER2,199-D5-39,2,,NONE,,,,,,,11,0,INTERP+EVENT,False,,,,,199-D5-39,2.0,68.0,,,,,,,,,,,both,,,,,,,,,,,
199-D5-39__ITER3,199-D5-39,3,,NONE,,,,,,,148,0,INTERP+EVENT,False,,,,,199-D5-39,3.0,62.0,0.0,30.9982592798767,36.9654725232934,-12.4991296399384,36.6026033103327,0.0117525645555772,-0.0020195590150262,0.729668524321968,0.0,146.0,both,,,,,,,,,,,2.0
199-D5-39__ITER4,199-D5-39,4,,NONE,,,,,,,64,4,INTERP+EVENT,False,,,,,199-D5-39,4.0,1.0,0.107215431913857,186.804697664844,191.122463831563,-90.4023488324219,36.995965469635,-0.303621571868497,5.58929460487118e-06,0.0324815776499583,0.974553793757627,64.0,both,,,,,,,,,,,0.0
199-D5-41__ITER1,199-D5-41,1,23.0,ULAG,0.1292982322638241,0.044938644594042565,0.0364088096048777,20.822523353982746,20.981406437342418,-8.411261676991373,8,1,INTERP+EVENT,True,34.39766457605086,-0.2693248566523548,-0.0009042896995028895,0.14879729700553676,199-D5-41,1.0,23.0,0.0509529779072899,18.0253667886187,18.1842498719784,-6.01268339430937,43.9403805508875,-0.270909912586901,-0.0006817316354061,0.007323899208641,0.0237087548962066,8.0,both,0.0,0.0783452543565342,2.7971565653640447,2.79715656536402,-2.398578282682003,-9.54271597483664,0.00158505593454622,-0.0002225580640967895,0.03761474538540156,0.012700054708671096,0.0
199-D5-41__ITER2,199-D5-41,2,23.0,ULAG,0.00024976323841585657,0.027258155391301345,3.66424682565904e-06,42.66364181470365,44.552519773036536,-19.331820907351826,19,6,INTERP+EVENT,True,-103.93432892570664,0.8772456217090172,0.0009542208478987297,1.000689502226502,199-D5-41,2.0,23.0,0.0008190612410589,44.3360588055328,46.2249367638657,-19.1680294027664,-84.81162563768,0.592966567984963,0.0009486121970732,0.138714095766579,3.73886234973532e-06,19.0,both,0.0,-0.0005692980026430434,-1.6724169908291486,-1.6724169908291628,-0.16379150458542568,-19.122703288026642,0.28427905372405426,5.60865082552969e-06,-0.11145594037527766,-7.461552407628006e-08,0.0
199-D5-42__ITER1,199-D5-42,1,37.0,ULAG,,,,,,,18,14,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D5-43__ITER1,199-D5-43,1,48.0,ULAG,0.0854502866480713,0.030796033319705388,0.0996091806758397,64.35153149770412,66.62251992956243,-30.17576574885206,23,0,INTERP+EVENT,True,36.61015659062386,-0.258279098648273,-0.0006714449485049972,0.4256169661231382,199-D5-43,1.0,48.0,0.0001835758215061,51.0430164291009,53.3140048609592,-22.5215082145505,59.0004368166967,-0.421049775581892,-0.0002384064730745,8.62736087766816e-07,0.407066828070129,23.0,both,0.0,0.0852667108265652,13.308515068603214,13.308515068603228,-7.654257534301561,-22.39028022607284,0.16277067693361902,-0.00043303847543049723,0.03079517058361762,-0.3074576473942893,0.0
199-D5-43__ITER2,199-D5-43,2,48.0,ULAG,4.759082017358196e-12,0.15879247937422702,1.032581438928311e-10,50.88407661083556,53.93679766006788,-23.44203830541778,34,4,INTERP+EVENT,True,-33.45200523268266,0.32420337868754934,-0.0009684660578459761,0.9070048169449123,199-D5-43,2.0,48.0,4.20382617605242e-11,51.3864483954579,54.3794635183909,-22.693224197729,-5.8205206235701,0.216181706688037,-0.0009963141638222,0.322508081091106,4.4035165609775696e-11,33.0,both,0.0,-3.7279179743166e-11,-0.5023717846223406,-0.44266585832301786,-0.74881410768878,-27.631484609112558,0.10802167199951235,2.7848105976223912e-05,-0.163715601716879,5.92229782830554e-11,1.0
199-D5-44__ITER1,199-D5-44,1,2.0,ULAG,0.01142849839327953,0.013660423216060808,0.661030538665536,15.753424937664608,15.91230802102428,-5.876712468832304,8,4,INTERP+EVENT,True,873.8822080440361,-7.442178054553731,-0.0003602858177245231,0.38408202802486663,199-D5-44,1.0,2.0,0.0037454103706602,12.9881415556395,13.1470246389991,-3.49407077781974,375.009106121022,-3.33158093926155,0.0011619840096049,0.0703383101850666,0.419912866371651,8.0,both,0.0,0.007683088022619329,2.7652833820251086,2.7652833820251796,-2.382641691012564,498.87310192301413,-4.1105971152921805,-0.001522269827329423,-0.056677886969005796,0.24111767229388498,0.0
199-D5-44__ITER2,199-D5-44,2,2.0,ULAG,1.4361429714226936e-05,0.27679606140565327,4.2370752996750916e-10,29.48057654066392,31.025753985143485,-12.74028827033196,16,1,INTERP+EVENT,True,23.18651359355769,-0.19922247228710854,0.0007084301782583854,0.3546052769585233,199-D5-44,2.0,2.0,2.33561140632332e-05,29.4851240699152,31.0303015143947,-11.7425620349576,-1.7842100971644,-0.079411672607911,0.0007275869141954,0.635453507778266,2.45724557512424e-10,16.0,both,0.0,-8.994684349006265e-06,-0.004547529251279769,-0.0045475292512158205,-0.9977262353743601,24.970723690722092,-0.11981079967919754,-1.9156735937014553e-05,-0.35865744637261276,1.7798297245508517e-10,0.0
199-D5-92__ITER1,199-D5-92,1,,NONE,,,,,,,133,0,INTERP+EVENT,False,,,,,199-D5-92,1.0,22.0,0.0,263.276964009598,269.012032910509,-128.638482004799,31.7209521283237,-0.131462430346516,-0.0008388770892789,2.5946762346264e-06,9.568296707194529e-36,130.0,both,,,,,,,,,,,3.0
199-D5-92__ITER2,199-D5-92,2,,NONE,,,,,,,10,0,INTERP+EVENT,False,,,,,199-D5-92,2.0,38.0,,,,,,,,,,,both,,,,,,,,,,,
199-D5-92__ITER3,199-D5-92,3,,NONE,,,,,,,177,14,INTERP+EVENT,False,,,,,199-D5-92,3.0,9.0,0.0,420.289355346713,426.64165481186,-207.144677673356,78.4381466096978,-0.580013771126201,-0.0004874749176343,1.03174714940614e-18,5.71207841481016e-25,177.0,both,,,,,,,,,,,0.0
199-D5-97__ITER1,199-D5-97,1,61.0,ULAG,0.020207857574309318,0.3266651060522454,0.0023906343853613123,58.62992793823694,60.81201284495357,-27.31496396911847,22,0,INTERP+EVENT,True,11.101519903771939,-0.039509918033623484,-0.0004893576702043636,0.17737191170583394,199-D5-97,1.0,61.0,0.0400513626835511,56.1356397840612,58.224684659508,-25.0678198920306,18.8437827550898,-0.0555854129933919,-0.0004219491237236,0.204602142217854,0.0121075367104483,21.0,both,0.0,-0.01984350510924178,2.4942881541757416,2.587328185445571,-2.247144077087871,-7.742262851317863,0.016075494959768413,-6.740854648076361e-05,0.12206296383439141,-0.009716902325086988,1.0
199-D5-97__ITER2,199-D5-97,2,61.0,ULAG,0.0,0.05187055046525124,3.281792248386413e-16,114.3890461199301,118.85725912912461,-55.19452305996505,69,3,INTERP+EVENT,True,-22.259639624580913,0.2255872914273525,-0.0009515572286534377,0.7311845475020192,199-D5-97,2.0,61.0,0.0,116.160991350974,120.657981835073,-55.0804956754872,1.93706793564322,0.151216973060056,-0.0010223851620495,0.218144470983442,3.82926951455184e-24,70.0,both,0.0,0.0,-1.771945231043901,-1.8007227059483881,-0.11402738447785055,-24.196707560224134,0.07437031836729652,7.082793339606224e-05,-0.16627392051819076,3.2817922100937177e-16,-1.0
199-D7-3__ITER1,199-D7-3,1,,NONE,,,,,,,62,0,INTERP+EVENT,False,,,,,199-D7-3,1.0,22.0,0.0,57.1818692102672,61.4361379803574,-25.5909346051336,40.7296288502737,-0.146694855720592,-0.0012708080259751,2.60495807891821e-09,4.05394732670517e-84,62.0,both,,,,,,,,,,,0.0
199-D7-3__ITER2,199-D7-3,2,,NONE,,,,,,,129,12,INTERP+EVENT,False,,,,,199-D7-3,2.0,19.0,0.143203758081613,380.213645194411,385.917705722251,-187.106822597206,-20.8505938280213,0.183674880842608,3.90747373784456e-05,0.0480999513436308,0.599325182259449,128.0,both,,,,,,,,,,,1.0
199-D7-7__ITER1,199-D7-7,1,0.0,NONE,0.0022709952705156633,,0.0013931280058540414,36.523593864641526,37.23164406574374,-17.261796932320763,15,6,EVENT,True,-9.217260726703547,,0.001916235706025704,0.7685949722532982,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D8-101__ITER1,199-D8-101,1,8.0,ULAG,3.1122539878580824e-08,0.9015191027748536,1.2257648127407966e-10,54.565644938264654,57.36803970158896,-25.282822469132327,30,0,INTERP+EVENT,True,2.456046338105765,0.008105882708781298,-0.0003732668306610512,0.33822644772389227,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D8-102__ITER1,199-D8-102,1,41.0,ULAG,0.011658291958336009,0.21676804722774012,0.0014888441857759044,94.42222213219044,97.53291825516926,-45.21111106609522,35,0,INTERP+EVENT,True,16.84196954840723,-0.10562865707809409,-0.0003372052863861942,0.42662302861676177,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D8-4__ITER1,199-D8-4,1,7.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-D8-4,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D8-4__ITER2,199-D8-4,2,7.0,ULAG,2.220446049250313e-16,0.20395354772951257,1.3368835475753436e-31,59.20285638353485,62.725256614921975,-27.601428191767425,43,4,INTERP+EVENT,True,26.543460242575385,-0.1741718783703265,-0.001284258125659843,0.8051339608247002,199-D8-4,2.0,7.0,2.2204460492503099e-16,58.1427419620914,61.6651421934785,-26.0713709810457,47.4724728057462,-0.18750086168824,-0.0012922862007403,0.140922307556169,3.57224952367279e-36,43.0,both,0.0,3.2047474274603605e-31,1.0601144214434512,1.0601144214434726,-1.5300572107217256,-20.929012563170815,0.013328983317913518,8.028075080457027e-06,0.06303124017334358,1.3368478250801068e-31,0.0
199-D8-53__ITER1,199-D8-53,1,1.0,ULAG,3.499565470743704e-08,7.231799557351627e-15,0.6145829690549041,63.313859322355654,66.30687444528861,-29.656929661177827,33,0,INTERP+EVENT,True,84.3910273115488,-0.6841959920536447,-9.581643214650247e-05,0.36911832490727575,199-D8-53,1.0,1.0,3.4995654707437e-08,62.2983945863528,65.2914097092857,-28.1491972931764,85.7208620156081,-0.684195981102083,-9.58164129040189e-05,8.466561854273191e-15,0.615634320605395,33.0,both,0.0,3.970466940254533e-23,1.0154647360028548,1.0154647360029116,-1.5077323680014274,-1.3298347040593086,-1.095156165753508e-08,-1.9242483569547296e-11,-1.2347622969215641e-15,-0.0010513515504909643,0.0
199-D8-53__ITER2,199-D8-53,2,1.0,ULAG,,,,,,,151,10,INTERP+EVENT,False,,,,,199-D8-53,2.0,1.0,0.0001433069379525,431.476941844752,437.511501518382,-212.738470922376,14.3375933001082,-0.0698192567752512,-0.0002444961190751,0.393523837051319,1.50562031661851e-05,151.0,both,0.0,,,,,,,,,,0.0
199-D8-54A__ITER1,199-D8-54A,1,1.0,ULAG,2.704447189860737e-06,1.6937656420342212e-09,0.22949070948283656,77.6844712591561,80.79516738213492,-36.84223562957805,35,0,INTERP+EVENT,True,71.03554157329255,-0.5676053283822678,-0.0002537709642154044,0.3968180417969359,199-D8-54A,1.0,1.0,2.70444718986074e-06,76.6699074685923,79.7806035915711,-35.3349537342961,74.5576287536903,-0.567605328429883,-0.0002537709614775,1.0543951846468402e-09,0.205015943679475,35.0,both,0.0,-2.964615315390051e-21,1.0145637905637983,1.0145637905638267,-1.507281895281949,-3.5220871803977474,4.761513405782125e-11,-2.7379044127348595e-12,6.393704573873811e-10,0.024474765803361553,0.0
199-D8-54A__ITER2,199-D8-54A,2,1.0,ULAG,0.001652988218784568,0.02211305934615935,5.407180715181185e-05,62.13658548555214,64.57433713528854,-29.06829274277607,25,0,INTERP+EVENT,True,53.17499180208473,-0.42547279538089383,-0.0002823374849417216,0.47431558420819936,199-D8-54A,2.0,1.0,0.0021190036754742,61.6127582668972,64.0505099166336,-27.8063791334486,56.1729541639278,-0.415268070706487,-0.0002812095965583,0.0311284741690677,9.32795813556774e-05,25.0,both,0.0,-0.00046601545668963204,0.5238272186549366,0.5238272186549437,-1.2619136093274683,-2.997962361843065,-0.010204724674406807,-1.1278883834216409e-06,-0.009015414822908352,-3.9207774203865546e-05,0.0
199-D8-54B__ITER1,199-D8-54B,1,0.0,NONE,,,,,,,4,1,EVENT,False,,,,,199-D8-54B,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D8-54B__ITER2,199-D8-54B,2,0.0,NONE,4.9627915880701146e-05,,1.4906414195392538e-06,52.77132610066627,53.90682031659542,-25.385663050333136,23,1,EVENT,True,1.175412659635838,,0.000253126527662515,0.3616234683312503,199-D8-54B,2.0,0.0,4.96279158807011e-05,51.7933873241079,52.9288815400371,-23.896693662054,-2.61515711885931,,0.0002531265294325,,1.24137196240724e-06,23.0,both,0.0,4.743384504624082e-20,0.9779387765583749,0.9779387765583181,-1.4889693882791377,3.790569778495148,,-1.7699850374426618e-12,,2.4926945713201384e-07,0.0
199-D8-5__ITER1,199-D8-5,1,7.0,ULAG,0.3035279768301986,0.10064228772397205,0.7874224647438893,27.15633061354145,27.55077976821389,-11.578165306770725,9,0,INTERP+EVENT,True,34.37100074831484,-0.24177129647536114,8.140300329005643e-05,0.2200409158198232,199-D8-5,1.0,7.0,0.0530411359382622,22.6074712433767,23.0019203980492,-8.30373562168837,50.6998279389736,-0.391637892881229,9.59722377749239e-05,0.0040547956433206,0.700452735755899,9.0,both,0.0,0.2504868408919364,4.548859370164749,4.548859370164688,-3.274429685082355,-16.328827190658757,0.14986659640586789,-1.4569234484867479e-05,0.09658749208065144,0.08696972898799038,0.0
199-D8-5__ITER2,199-D8-5,2,7.0,ULAG,0.00014731544789670092,0.5417459002100852,2.703845418876479e-05,73.06062209486647,75.92859650383677,-34.53031104743324,31,2,INTERP+EVENT,True,-12.567815912958595,0.13086067570735382,-0.0004789619093995397,0.7882850521248215,199-D8-5,2.0,7.0,0.0001117250163373,71.5566461317476,74.4246205407179,-32.7783230658738,-19.7717863763132,0.249533664547999,-0.0004537393402243,0.330633600253174,9.3058341060105e-05,31.0,both,0.0,3.559043155940093e-05,1.5039759631188758,1.5039759631188758,-1.751987981559438,7.203970463354606,-0.11867298884064517,-2.5222569175239692e-05,0.21111229995691116,-6.601988687134022e-05,0.0
199-D8-69__ITER1,199-D8-69,1,1.0,ULAG,0.003524668472061898,6.192487815843231e-05,0.2466205014957613,18.244955802444476,18.639404957116916,-7.122477901222238,9,0,INTERP+EVENT,True,112.15960992238887,-0.9281297124802574,0.0008496831866106204,0.4863485970795529,199-D8-69,1.0,1.0,0.0035246684720619,17.184908481537,17.5793576362095,-5.59245424076851,100.366855130309,-0.928129700875019,0.0008496832206991,6.48042908160048e-05,0.247208980756661,9.0,both,0.0,-1.734723475976807e-18,1.0600473209074757,1.0600473209074153,-1.530023660453728,11.792754792079862,-1.1605238436906973e-08,-3.4088479651875336e-11,-2.8794126575724846e-06,-0.0005884792608996936,0.0
199-D8-69__ITER2,199-D8-69,2,1.0,ULAG,,,,,,,185,15,INTERP+EVENT,False,,,,,199-D8-69,2.0,1.0,1.21014309684142e-14,487.828900836577,494.269612486733,-240.914450418288,48.6692974898636,-0.341060417158222,-0.0003921608071749,5.25325060892122e-07,3.26559599176129e-17,185.0,both,0.0,,,,,,,,,,0.0
199-D8-6__ITER1,199-D8-6,1,12.0,ULAG,0.630504500329599,0.6522837644285713,0.9762247940127975,25.780546559500415,25.939429642860087,-10.890273279750208,8,0,INTERP+EVENT,True,-11.448057172697267,0.14253580714866634,-1.6712043637726857e-05,0.1776138932304998,199-D8-6,1.0,12.0,0.0348069812902491,18.918890789213,19.0777738725727,-6.45944539460649,-38.1895104266651,0.369265500728983,-9.73231579309431e-07,0.0018717189038916,0.996533331871498,8.0,both,0.0,0.59569751903935,6.861655770287417,6.861655770287388,-4.430827885143717,26.741453253967833,-0.22672969358031667,-1.5738812058417425e-05,0.6504120455246797,-0.02030853785870046,0.0
199-D8-6__ITER2,199-D8-6,2,12.0,ULAG,0.0,2.6434604486232396e-07,8.674872844228348e-71,31.180099421358236,34.60724355476685,-13.590049710679118,41,3,INTERP+EVENT,True,64.49798611622775,-0.49669622724396684,-0.001351756366085085,0.6015031700124025,199-D8-6,2.0,12.0,0.0,26.417411109241,29.8445552426496,-10.2087055546205,97.2248487276591,-0.592159429105729,-0.0014282576406242,6.756741723859771e-09,6.49330083762326e-74,41.0,both,0.0,0.0,4.762688312117234,4.762688312117252,-3.381344156058617,-32.72686261143134,0.09546320186176221,7.650127453911505e-05,2.575893031384642e-07,8.668379543390725e-71,0.0
199-D8-70__ITER1,199-D8-70,1,1.0,ULAG,0.03388085323244605,0.004213258953786069,0.5697460356628126,25.60896021297566,26.214130398963754,-10.80448010648783,10,0,INTERP+EVENT,True,55.428836808014395,-0.43847041713639534,0.0002291195973757737,0.31847259353548035,199-D8-70,1.0,1.0,0.0652842876859334,25.8671577294756,26.4723279154637,-9.93357886473782,48.3108660101487,-0.401727465728831,0.0002011496597015,0.0147698942909475,0.643578937044666,10.0,both,0.0,-0.03140343445348735,-0.2581975164999406,-0.2581975164999477,-0.8709012417500102,7.117970797865695,-0.03674295140756434,2.7969937674273706e-05,-0.010556635337161429,-0.07383290138185339,0.0
199-D8-70__ITER2,199-D8-70,2,1.0,ULAG,0.00017539185245141198,0.019089325566022736,6.099270052463411e-07,57.649950799531574,60.08770244926797,-26.824975399765787,25,0,INTERP+EVENT,True,38.647833877414314,-0.3001475093734067,-0.0008163142731490421,0.4900527912529459,199-D8-70,2.0,1.0,7.45261031889211e-05,54.9176545660826,57.355406215819,-24.4588272830413,56.1091645777022,-0.343118144808336,-0.0008270477834917,0.0056739771061356,9.70819357203613e-08,25.0,both,0.0,0.00010086574926249088,2.7322962334489773,2.73229623344897,-2.3661481167244887,-17.46133070028789,0.04297063543492935,1.0733510342657965e-05,0.013415348459887136,5.128450695259798e-07,0.0
199-D8-70__ITER3,199-D8-70,3,1.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,,199-D8-70,3.0,1.0,5.24834362777282e-05,3.07605883083826,2.96787912894888,1.46197058458087,96.1414834925229,-0.875384914408017,0.0004087771757982,1.74412468163413e-12,1.2816199323211001e-10,7.0,both,0.0,,,,,,,,,,0.0
199-D8-71__ITER1,199-D8-71,1,1.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-D8-71,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D8-71__ITER2,199-D8-71,2,1.0,ULAG,1.673448136807476e-05,0.2449094317889987,6.471109951039687e-07,97.96190901730517,101.33966792553305,-46.98095450865259,40,1,INTERP+EVENT,True,21.761270507091098,-0.1518937925516327,-0.0003837771546485049,0.6504170231150019,199-D8-71,2.0,1.0,1.54511200924912e-05,96.8149348164783,100.192693724706,-45.4074674082392,28.5884561095632,-0.161109137617842,-0.0003836317005109,0.212064228320159,2.18605218611925e-07,40.0,both,0.0,1.2833612755835605e-06,1.1469742008268753,1.1469742008270458,-1.573487100413388,-6.8271856024721025,0.009215345066209302,-1.4545413760491503e-07,0.03284520346883971,4.2850577649204376e-07,0.0
199-D8-72__ITER1,199-D8-72,1,2.0,ULAG,5.227960767295592e-06,0.00015278366469021376,3.169698515787757e-05,79.0027187911761,82.11341491415492,-37.50135939558805,35,0,INTERP+EVENT,True,25.055471896654712,-0.15791276582590977,0.0003737104649941067,0.17747639129826895,199-D8-72,1.0,2.0,3.00508924611087e-06,74.0424129284349,77.0951339776673,-34.0212064642175,19.6753603888731,-0.158091330748728,0.0003887497147697,5.09057234711247e-05,2.23082776121117e-05,34.0,both,0.0,2.222871521184722e-06,4.960305862741194,5.0182809364876135,-3.4801529313705473,5.3801115077816135,0.00017856492281823066,-1.5039249775593278e-05,0.00010187794121908906,9.388707545765865e-06,1.0
199-D8-72__ITER2,199-D8-72,2,2.0,ULAG,7.461172213396594e-08,0.806827940001036,4.356738644896129e-07,40.77048956696029,43.126597227656184,-18.385244783480147,24,4,INTERP+EVENT,True,-8.412344117621997,0.11425976287990246,-0.0013066502389122562,1.1887541073308556,199-D8-72,2.0,2.0,7.67709317228693e-08,39.9763541731532,42.3324618338491,-16.9881770865766,29.5683742462178,-0.0343994538674371,-0.0013624309955017,0.943181927438531,4.43861355949204e-08,24.0,both,0.0,-2.1592095889033525e-09,0.7941353938070961,0.7941353938070819,-1.397067696903548,-37.9807183638398,0.14865921674733956,5.578075658944372e-05,-0.13635398743749505,3.912877288946925e-07,0.0
199-D8-73__ITER1,199-D8-73,1,18.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,,199-D8-73,1.0,18.0,0.0008965241797765,8.7521141181227,8.64393441623332,-1.37605705906135,1.14307721204017,-0.0159926901634933,0.0004282204578875,0.436459855949463,9.95744101641694e-11,7.0,both,0.0,,,,,,,,,,0.0
199-D8-73__ITER2,199-D8-73,2,18.0,ULAG,1.3323475656079609e-10,1.5435219890731644e-12,1.7752217481592117e-11,134.47056164567593,138.72483041576612,-65.23528082283796,62,0,INTERP+EVENT,True,52.96247391996385,-0.4082871580233768,-0.000761501849117767,0.4038401457783104,199-D8-73,2.0,18.0,1.1161571666917801e-10,133.108307487773,137.362576257863,-63.5541537438866,63.9549016835731,-0.404982275126989,-0.000758522721446,1.14647265539303e-12,1.7070020185582e-11,62.0,both,0.0,2.161903989161808e-11,1.3622541579029246,1.3622541579031235,-1.6811270789513628,-10.99242776360925,-0.0033048828963878063,-2.9791276717669977e-06,3.970493336801345e-13,6.821972960101166e-13,0.0
199-D8-73__ITER3,199-D8-73,3,18.0,ULAG,0.36928268888268545,0.16232191793142814,0.4169255233327337,141.20773160486007,144.9080268082802,-68.60386580243004,47,9,INTERP+EVENT,True,26.341467774063705,-0.2129726348236361,-0.00011220342257932584,0.7702948144924534,199-D8-73,3.0,18.0,0.559267990138708,141.220628452284,144.920923655704,-67.6103142261419,21.9240294182623,-0.166495955789194,-6.63081699357286e-05,0.282963184043845,0.606297234523149,47.0,both,0.0,-0.18998530125602253,-0.01289684742391728,-0.012896847423803592,-0.9935515762881408,4.417438355801405,-0.04647667903444211,-4.589525264359724e-05,-0.12064126611241688,-0.1893717111904153,0.0
199-D8-88__ITER1,199-D8-88,1,8.0,ULAG,0.018044769926424453,0.7652231548980534,0.0012867507145770374,27.1868489485848,27.98263949418154,-11.5934244742924,11,0,INTERP+EVENT,True,9.657808473918465,-0.04940194810997176,0.0016426755905297023,0.41123662800232236,199-D8-88,1.0,8.0,0.0188602999332472,26.2268435551315,27.0226341007283,-10.1134217775658,-19.0461917523061,-0.0038994558290815,0.0016812217183059,0.978758427172317,0.0008130340400273,11.0,both,0.0,-0.0008155300068227456,0.9600053934533008,0.9600053934532404,-1.480002696726599,28.704000226224565,-0.04550249228089026,-3.8546127776197805e-05,-0.2135352722742636,0.00047371667454973747,0.0
